sheet,row,scientificName,koreanName,detailGroup
미생물,1830,Hydrogenophaga bisanensis,,세균
미생물,1831,Hydrogenophaga carboriunda,,세균
미생물,1832,Hydrogenophaga palleronii,,세균
미생물,1833,Hydrogenophaga taeniospiralis,,세균
미생물,1834,Hydrogenophaga crassostreae,,세균
미생물,1835,Gracilimonas tropica,,세균
미생물,1836,Lentisphaera araneosa,,세균
미생물,1837,Portibacter lacus,,세균
미생물,1838,Lewinella aurantiaca,,세균
미생물,1839,Lewinella lacunae,,세균
미생물,1840,Lewinella maritima,,세균
미생물,1841,Lewinella marina,,세균
미생물,1842,Lewinella agarilytica,,세균
미생물,1843,Lewinella persica,,세균
미생물,1844,Sphingobacterium kitahiroshimense,,세균
미생물,1845,Sphingobacterium anhuiense,,세균
미생물,1846,Sphingobacterium cellulitidis,,세균
미생물,1847,Sphingobacterium multivorum,,세균
미생물,1848,Mucilaginibacter inviolabilis,,세균
미생물,1849,Pedobacter endophyticus,,세균
미생물,1850,Pedobacter antarcticus,,세균
미생물,1851,Pedobacter sandarakinus,,세균
미생물,1852,Pedobacter terrae,,세균
미생물,1853,Pedobacter lentus,,세균
미생물,1854,Pontibacter locisalis,,세균
미생물,1855,Arcticibacterium luteifluviistationis,,세균
미생물,1856,Marivirga tractuosa,,세균
미생물,1857,Marivirga sericea,,세균
미생물,1858,Ekhidna lutea,,세균
미생물,1859,Reichenbachiella faecimaris,,세균
미생물,1860,Reichenbachiella agariperforans,,세균
미생물,1861,Marinoscillum pacificum,,세균
미생물,1862,Marinoscillum luteum,,세균
미생물,1863,Roseivirga echinicomitans,,세균
미생물,1864,Roseivirga halotolerans,,세균
미생물,1865,Roseivirga pacifica,,세균
미생물,1866,Roseivirga ehrenbergii,,세균
미생물,1867,Roseivirga spongicola,,세균
미생물,1868,Fulvivirga ligni,,세균
미생물,1869,Fulvivirga maritima,,세균
미생물,1870,Fulvivirga ulvae,,세균
미생물,1871,Fulvivirga lutea,,세균
미생물,1872,Fulvivirga kasyanovii,,세균
미생물,1873,Persicobacter diffluens,,세균
미생물,1874,Chondrinema litorale,,세균
미생물,1875,Flammeovirga aprica,,세균
미생물,1876,Flammeovirga kamogawensis,,세균
미생물,1877,Flammeovirga arenaria,,세균
미생물,1878,Flexithrix dorotheae,,세균
미생물,1879,Porifericola rhodea,,세균
미생물,1880,Arthrospiribacter ruber,,세균
미생물,1881,Echinicola pacifica,,세균
미생물,1882,Echinicola strongylocentroti,,세균
미생물,1883,Echinicola shivajiensis,,세균
미생물,1884,Echinicola sediminis,,세균
미생물,1885,Echinicola vietnamensis,,세균
미생물,1886,Cyclobacterium qasimii,,세균
미생물,1887,Cyclobacterium amurskyense,,세균
미생물,1888,Cyclobacterium marinum,,세균
미생물,1889,Indibacter alkaliphilus,,세균
미생물,1890,Mongoliibacter ruber,,세균
미생물,1891,Algoriphagus formosus,,세균
미생물,1892,Algoriphagus aquimaris,,세균
미생물,1893,Algoriphagus aestuariicola,,세균
미생물,1894,Algoriphagus chungangensis,,세균
미생물,1895,Algoriphagus aestuarii,,세균
미생물,1896,Algoriphagus boritolerans,,세균
미생물,1897,Algoriphagus machipongonensis,,세균
미생물,1898,Algoriphagus marincola,,세균
미생물,1899,Algoriphagus mannitolivorans,,세균
미생물,1900,Algoriphagus jejuensis,,세균
미생물,1901,Algoriphagus yeomjeoni,,세균
미생물,1902,Algoriphagus boseongensis,,세균
미생물,1903,Algoriphagus aquatilis,,세균
미생물,1904,Algoriphagus iocasae,,세균
미생물,1905,Algoriphagus antarcticus,,세균
미생물,1906,Algoriphagus halophilus,,세균
미생물,1907,Algoriphagus locisalis,,세균
미생물,1908,Algoriphagus ornithinivorans,,세균
미생물,1909,Algoriphagus vanfongensis,,세균
미생물,1910,Algoriphagus winogradskyi,,세균
미생물,1911,Algoriphagus taeanensis,,세균
미생물,1912,Algoriphagus lutimaris,,세균
미생물,1913,Algoriphagus ratkowskyi,,세균
미생물,1914,Algoriphagus zhangzhouensis,,세균
미생물,1915,Algoriphagus terrigena,,세균
미생물,1916,Belliella aquatica,,세균
미생물,1917,Aquiflexum lacus,,세균
미생물,1918,Aquiflexum balticum,,세균
미생물,1919,Lacihabitans soyangensis,,세균
미생물,1920,Elizabethkingia meningoseptica,,세균
미생물,1921,Chryseobacterium indoltheticum,,세균
미생물,1922,Chryseobacterium aquaticum subsp. aquaticum,,세균
미생물,1923,Chryseobacterium echinoideorum,,세균
미생물,1924,Chryseobacterium montanum,,세균
미생물,1925,Chryseobacterium taichungense,,세균
미생물,1926,Chryseobacterium marinum,,세균
미생물,1927,Chryseobacterium rhizosphaerae,,세균
미생물,1928,Chryseobacterium camelliae,,세균
미생물,1929,Chryseobacterium buanense,,세균
미생물,1930,Chryseobacterium nepalense,,세균
미생물,1931,Chryseobacterium taeanense,,세균
미생물,1932,Chryseobacterium anthropi,,세균
미생물,1933,Chryseobacterium jeonii,,세균
미생물,1934,Cloacibacterium normanense,,세균
미생물,1935,Spongiimonas flava,,세균
미생물,1936,Brumimicrobium mesophilum,,세균
미생물,1937,Wandonia haliotis,,세균
미생물,1938,Paratamlana mikhailovii,,세균
미생물,1939,Alterotamlana spongicola,,세균
미생물,1940,Aureibaculum koreense,,세균
미생물,1941,Aureibaculum conchae,,세균
미생물,1942,Ascidiimonas aurantiaca,,세균
미생물,1943,Muriicola jejuensis,,세균
미생물,1944,Pontimicrobium aquaticum,,세균
미생물,1945,Paucihalobacter ruber,,세균
미생물,1946,Tamlana carrageenivorans,,세균
미생물,1947,Tamlana crocina,,세균
미생물,1948,Tamlana agarivorans,,세균
미생물,1949,Hanstruepera ponticola,,세균
미생물,1950,Gelidibacter algens,,세균
미생물,1951,Salegentibacter agarivorans,,세균
미생물,1952,Salegentibacter salinarum,,세균
미생물,1953,Salegentibacter salarius,,세균
미생물,1954,Salegentibacter echinorum,,세균
미생물,1955,Salegentibacter salegens,,세균
미생물,1956,Salegentibacter holothuriorum,,세균
미생물,1957,Salegentibacter mishustinae,,세균
미생물,1958,Wenyingzhuangia fucanilytica,,세균
미생물,1959,Wenyingzhuangia heitensis,,세균
미생물,1960,Tenacibaculum pelagium,,세균
미생물,1961,Tenacibaculum caenipelagi,,세균
미생물,1962,Tenacibaculum singaporense,,세균
미생물,1963,Tenacibaculum gallaicum,,세균
미생물,1964,Tenacibaculum soleae,,세균
미생물,1965,Tenacibaculum ovolyticum,,세균
미생물,1966,Tenacibaculum mesophilum,,세균
미생물,1967,Tenacibaculum aestuariivivum,,세균
미생물,1968,Tenacibaculum aestuarii,,세균
미생물,1969,Tenacibaculum crassostreae,,세균
미생물,1970,Tenacibaculum insulae,,세균
미생물,1971,Tenacibaculum adriaticum,,세균
미생물,1972,Tenacibaculum maritimum,,세균
미생물,1973,Tenacibaculum litopenaei,,세균
미생물,1974,Tenacibaculum haliotis,,세균
미생물,1975,Tenacibaculum aiptasiae,,세균
미생물,1976,Tenacibaculum discolor,,세균
미생물,1977,Tenacibaculum geojense,,세균
미생물,1978,Tenacibaculum jejuense,,세균
미생물,1979,Tenacibaculum skagerrakense,,세균
미생물,1980,Tenacibaculum ascidiaceicola,,세균
미생물,1981,Tenacibaculum todarodis,,세균
미생물,1982,Tenacibaculum lutimaris,,세균
미생물,1983,Tenacibaculum litoreum,,세균
미생물,1984,Algibacter luteus,,세균
미생물,1985,Algibacter onchidii,,세균
미생물,1986,Algibacter amylolyticus,,세균
미생물,1987,Algibacter undariae,,세균
미생물,1988,Algibacter agarivorans,,세균
미생물,1989,Algibacter pectinivorans,,세균
미생물,1990,Algibacter lectus,,세균
미생물,1991,Formosa sediminum,,세균
미생물,1992,Formosa undariae,,세균
미생물,1993,Formosa algae,,세균
미생물,1994,Flagellimonas olearia,,세균
미생물,1995,Flagellimonas flava,,세균
미생물,1996,Flagellimonas myxillae,,세균
미생물,1997,Flagellimonas pacifica,,세균
미생물,1998,Flagellimonas meridianipacifica,,세균
미생물,1999,Flagellimonas beolgyonensis,,세균
미생물,2000,Flagellimonas flavescens,,세균
미생물,2001,Flagellimonas aquimarina,,세균
미생물,2002,Flagellimonas taeanensis,,세균
미생물,2003,Flagellimonas eckloniae,,세균
미생물,2004,Flagellimonas spongiicola,,세균
미생물,2005,Flagellimonas ruestringensis,,세균
미생물,2006,Flagellimonas maritima,,세균
미생물,2007,Flagellimonas onchidii,,세균
미생물,2008,Flagellimonas marinaquae,,세균
미생물,2009,Flagellimonas lutimaris,,세균
미생물,2010,Flagellimonas algicola,,세균
미생물,2011,Flavivirga eckloniae,,세균
미생물,2012,Flavivirga abyssicola,,세균
미생물,2013,Flavivirga spongiicola,,세균
미생물,2014,Flavivirga rizhaonensis,,세균
미생물,2015,Flavivirga jejuensis,,세균
미생물,2016,Flavivirga aquimarina,,세균
미생물,2017,Flavivirga amylovorans,,세균
미생물,2018,Snuella lapsa,,세균
미생물,2019,Christiangramia aestuarii,,세균
미생물,2020,Christiangramia salexigens,,세균
미생물,2021,Christiangramia oceani,,세균
미생물,2022,Christiangramia portivictoriae,,세균
미생물,2023,Christiangramia sabulilitoris,,세균
미생물,2024,Christiangramia aestuariivivens,,세균
미생물,2025,Christiangramia flava,,세균
미생물,2026,Christiangramia marina,,세균
미생물,2027,Christiangramia sediminis,,세균
미생물,2028,Christiangramia sediminilitoris,,세균
미생물,2029,Christiangramia gaetbulicola,,세균
미생물,2030,Christiangramia echinicola,,세균
미생물,2031,Christiangramia aquimixticola,,세균
미생물,2032,Flaviramulus basaltis,,세균
미생물,2033,Aestuariivivens insulae,,세균
미생물,2034,Aequorivita todarodis,,세균
미생물,2035,Aequorivita nionensis,,세균
미생물,2036,Aequorivita sinensis,,세균
미생물,2037,Aequorivita aquimaris,,세균
미생물,2038,Aequorivita viscosa,,세균
미생물,2039,Aequorivita vladivostokensis,,세균
미생물,2040,Aequorivita lipolytica,,세균
미생물,2041,Aequorivita capsosiphonis,,세균
미생물,2042,Aquaticitalea lipolytica,,세균
미생물,2043,Aurantibacter aestuarii,,세균
미생물,2044,Patiriisocius marinus,,세균
미생물,2045,Constantimarinum furrinae,,세균
미생물,2046,Aureivirga marina,,세균
미생물,2047,Imtechella halotolerans,,세균
미생물,2048,Leeuwenhoekiella marinoflava,,세균
미생물,2049,Leeuwenhoekiella palythoae,,세균
미생물,2050,Leeuwenhoekiella aequorea,,세균
미생물,2051,Leeuwenhoekiella blandensis,,세균
미생물,2052,Oceanihabitans sediminis,,세균
미생물,2053,Aurantiacicella marina,,세균
미생물,2054,Xanthomarina spongicola,,세균
미생물,2055,Aggregatimonas sangjinii,,세균
미생물,2056,Kriegella aquimaris,,세균
미생물,2057,Gillisia marina,,세균
미생물,2058,Gillisia hiemivivida,,세균
미생물,2059,Gillisia illustrilutea,,세균
미생물,2060,Gillisia myxillae,,세균
미생물,2061,Gillisia mitskevichiae,,세균
미생물,2062,Seonamhaeicola maritimus,,세균
미생물,2063,Seonamhaeicola algicola,,세균
미생물,2064,Salinimicrobium soli,,세균
미생물,2065,Salinimicrobium xinjiangense,,세균
미생물,2066,Salinimicrobium gaetbulicola,,세균
미생물,2067,Marinirhabdus citrea,,세균
미생물,2068,Cellulophaga baltica,,세균
미생물,2069,Cellulophaga fucicola,,세균
미생물,2070,Cellulophaga algicola,,세균
미생물,2071,Cellulophaga geojensis,,세균
미생물,2072,Cellulophaga tyrosinoxydans,,세균
미생물,2073,Cellulophaga lytica,,세균
미생물,2074,Mariniflexile maritimum,,세균
미생물,2075,Mariniflexile aquimaris,,세균
미생물,2076,Mariniflexile fucanivorans,,세균
미생물,2077,Mariniflexile gromovii,,세균
미생물,2078,Joostella marina,,세균
미생물,2079,Joostella atrarenae,,세균
미생물,2080,Sediminicola luteus,,세균
미생물,2081,Maribacter aquimarinus,,세균
미생물,2082,Maribacter corallii,,세균
미생물,2083,Maribacter algae,,세균
미생물,2084,Maribacter taeanensis,,세균
미생물,2085,Maribacter spongiae,,세균
미생물,2086,Maribacter luteus,,세균
미생물,2087,Maribacter chungangensis,,세균
미생물,2088,Maribacter litopenaei,,세균
미생물,2089,Maribacter algarum,,세균
미생물,2090,Maribacter aestuarii,,세균
미생물,2091,Maribacter litoralis,,세균
미생물,2092,Maribacter caenipelagi,,세균
미생물,2093,Maribacter arcticus,,세균
미생물,2094,Maribacter aquivivus,,세균
미생물,2095,Maribacter maritimus,,세균
미생물,2096,Maribacter spongiicola,,세균
미생물,2097,Maribacter dokdonensis,,세균
미생물,2098,Maribacter forsetii,,세균
미생물,2099,Maribacter polysiphoniae,,세균
미생물,2100,Maribacter stanieri,,세균
미생물,2101,Maribacter ulvicola,,세균
미생물,2102,Maribacter orientalis,,세균
미생물,2103,Ulvibacter litoralis,,세균
미생물,2104,Ulvibacter antarcticus,,세균
미생물,2105,Lutimonas zeaxanthinifaciens,,세균
미생물,2106,Lutimonas saemankumensis,,세균
미생물,2107,Lutimonas vermicola,,세균
미생물,2108,Actibacter sediminis,,세균
미생물,2109,Polaribacter septentrionalilitoris,,세균
미생물,2110,Polaribacter vadi,,세균
미생물,2111,Polaribacter haliotis,,세균
미생물,2112,Polaribacter aquimarinus,,세균
미생물,2113,Polaribacter marinus,,세균
미생물,2114,Polaribacter pectinis,,세균
미생물,2115,Polaribacter batillariae,,세균
미생물,2116,Polaribacter cellanae,,세균
미생물,2117,Polaribacter litorisediminis,,세균
미생물,2118,Polaribacter insulae,,세균
미생물,2119,Polaribacter marinaquae,,세균
미생물,2120,Polaribacter butkevichii,,세균
미생물,2121,Polaribacter sejongensis,,세균
미생물,2122,Polaribacter glomeratus,,세균
미생물,2123,Polaribacter dokdonensis,,세균
미생물,2124,Polaribacter atrinae,,세균
미생물,2125,Polaribacter undariae,,세균
미생물,2126,Polaribacter reichenbachii,,세균
미생물,2127,Polaribacter irgensii,,세균
미생물,2128,Polaribacter filamentus,,세균
미생물,2129,Arenibacter algicola,,세균
미생물,2130,Arenibacter arenosicollis,,세균
미생물,2131,Arenibacter amylolyticus,,세균
미생물,2132,Arenibacter nanhaiticus,,세균
미생물,2133,Arenibacter echinorum,,세균
미생물,2134,Arenibacter palladensis,,세균
미생물,2135,Arenibacter latericius,,세균
미생물,2136,Arenibacter troitsensis,,세균
미생물,2137,Costertonia aggregata,,세균
미생물,2138,Robertkochia marina,,세균
미생물,2139,Euzebyella algicola,,세균
미생물,2140,Euzebyella saccharophila,,세균
미생물,2141,Zobellia uliginosa,,세균
미생물,2142,Zobellia russellii,,세균
미생물,2143,Zobellia galactanivorans,,세균
미생물,2144,Zobellia amurskyensis,,세균
미생물,2145,Kordia aestuariivivens,,세균
미생물,2146,Kordia algicida,,세균
미생물,2147,Kordia zosterae,,세균
미생물,2148,Kordia periserrulae,,세균
미생물,2149,Sufflavibacter maritimus,,세균
미생물,2150,Aquimarina acroporae,,세균
미생물,2151,Aquimarina algiphila,,세균
미생물,2152,Aquimarina spongiae,,세균
미생물,2153,Aquimarina penaris,,세균
미생물,2154,Aquimarina discodermiae,,세균
미생물,2155,Aquimarina mycalae,,세균
미생물,2156,Aquimarina callyspongiae,,세균
미생물,2157,Aquimarina versatilis,,세균
미생물,2158,Aquimarina amphilecti,,세균
미생물,2159,Aquimarina litoralis,,세균
미생물,2160,Aquimarina megaterium,,세균
미생물,2161,Aquimarina mytili,,세균
미생물,2162,Aquimarina muelleri,,세균
미생물,2163,Aquimarina spongiicola,,세균
미생물,2164,Aquimarina rubra,,세균
미생물,2165,Aquimarina salinaria,,세균
미생물,2166,Aquimarina longa,,세균
미생물,2167,Aquimarina seongsanensis,,세균
미생물,2168,Aquimarina intermedia,,세균
미생물,2169,Aquimarina macrocephali,,세균
미생물,2170,Aquimarina latercula,,세균
미생물,2171,Aquimarina brevivitae,,세균
미생물,2172,Winogradskyella vidalii,,세균
미생물,2173,Winogradskyella ludwigii,,세균
미생물,2174,Winogradskyella haliclonae,,세균
미생물,2175,Winogradskyella echinorum,,세균
미생물,2176,Winogradskyella ulvae,,세균
미생물,2177,Winogradskyella rapida,,세균
미생물,2178,Winogradskyella exilis,,세균
미생물,2179,Winogradskyella damuponensis,,세균
미생물,2180,Winogradskyella litoriviva,,세균
미생물,2181,Winogradskyella eximia,,세균
미생물,2182,Winogradskyella thalassocola,,세균
미생물,2183,Winogradskyella arenosi,,세균
미생물,2184,Winogradskyella aurantiaca,,세균
미생물,2185,Winogradskyella epiphytica,,세균
미생물,2186,Winogradskyella lutea,,세균
미생물,2187,Winogradskyella multivorans,,세균
미생물,2188,Winogradskyella flava,,세균
미생물,2189,Winogradskyella aquimaris,,세균
미생물,2190,Winogradskyella poriferorum,,세균
미생물,2191,Winogradskyella pacifica,,세균
미생물,2192,Winogradskyella sediminis,,세균
미생물,2193,Winogradskyella undariae,,세균
미생물,2194,Zeaxanthinibacter aestuarii,,세균
미생물,2195,Zeaxanthinibacter enoshimensis,,세균
미생물,2196,Gilvibacter sediminis,,세균
미생물,2197,Jejuia marina,,세균
미생물,2198,Jejuia spongiicola,,세균
미생물,2199,Jejuia pallidilutea,,세균
미생물,2200,Flavobacterium maris,,세균
미생물,2201,Flavobacterium noncentrifugens,,세균
미생물,2202,Flavobacterium pygoscelis,,세균
미생물,2203,Flavobacterium litorale,,세균
미생물,2204,Flavobacterium aquariorum,,세균
미생물,2205,Flavobacterium crassostreae,,세균
미생물,2206,Flavobacterium aquimarinum,,세균
미생물,2207,Flavobacterium oceanosedimentum,,세균
미생물,2208,Flavobacterium ahnfeltiae,,세균
미생물,2209,Flavobacterium omnivorum,,세균
미생물,2210,Flavobacterium sediminilitoris,,세균
미생물,2211,Flavobacterium frigoris,,세균
미생물,2212,Flavobacterium dongtanense,,세균
미생물,2213,Flavobacterium degerlachei,,세균
미생물,2214,Flavobacterium haoranii,,세균
미생물,2215,Flavobacterium ginsengiterrae,,세균
미생물,2216,Flavobacterium frigidarium,,세균
미생물,2217,Flavobacterium ponti,,세균
미생물,2218,Flavobacterium columnare,,세균
미생물,2219,Flavobacterium piscis,,세균
미생물,2220,Flavobacterium hercynium,,세균
미생물,2221,Flavobacterium limicola,,세균
미생물,2222,Flavobacterium algicola,,세균
미생물,2223,Flavobacterium granuli,,세균
미생물,2224,Flavobacterium johnsoniae,,세균
미생물,2225,Flavobacterium xinjiangense,,세균
미생물,2226,Flavobacterium beibuense,,세균
미생물,2227,Flavobacterium segetis,,세균
미생물,2228,Flavobacterium sediminis,,세균
미생물,2229,Flavobacterium jumunjinense,,세균
미생물,2230,Flavobacterium gelidilacus,,세균
미생물,2231,Robiginitalea sediminis,,세균
미생물,2232,Robiginitalea myxolifaciens,,세균
미생물,2233,Olleya algicola,,세균
미생물,2234,Olleya sediminilitoris,,세균
미생물,2235,Olleya marilimosa,,세균
미생물,2236,Olleya namhaensis,,세균
미생물,2237,Olleya aquimaris,,세균
미생물,2238,Postechiella marina,,세균
미생물,2239,Lutibacter oceani,,세균
미생물,2240,Lutibacter litoralis,,세균
미생물,2241,Lutibacter maritimus,,세균
미생물,2242,Meridianimaribacter flavus,,세균
미생물,2243,Spongiivirga citrea,,세균
미생물,2244,Marixanthomonas ophiurae,,세균
미생물,2245,Altibacter lentus,,세균
미생물,2246,Gaetbulibacter aquiaggeris,,세균
미생물,2247,Gaetbulibacter marinus,,세균
미생물,2248,Gaetbulibacter saemankumensis,,세균
미생물,2249,Gaetbulibacter jejuensis,,세균
미생물,2250,Nonlabens ponticola,,세균
미생물,2251,Nonlabens tegetincola,,세균
미생물,2252,Nonlabens antarcticus,,세균
미생물,2253,Nonlabens dokdonensis,,세균
미생물,2254,Nonlabens ulvanivorans,,세균
미생물,2255,Mesonia maritima,,세균
미생물,2256,Mesonia mobilis,,세균
미생물,2257,Mesonia algae,,세균
미생물,2258,Hwangdonia seohaensis,,세균
미생물,2259,Hoppeia youngheungensis,,세균
미생물,2260,Pibocella ponti,,세균
미생물,2261,Mesoflavibacter zeaxanthinifaciens subsp. sabulilitoris,,세균
미생물,2262,Mesoflavibacter zeaxanthinifaciens,,세균
미생물,2263,Dokdonia donghaensis,,세균
미생물,2264,Dokdonia aurantiaca,,세균
미생물,2265,Dokdonia genika,,세균
미생물,2266,Dokdonia flava,,세균
미생물,2267,Dokdonia lutea,,세균
미생물,2268,Dokdonia diaphoros,,세균
미생물,2269,Zunongwangia atlantica,,세균
미생물,2270,Zunongwangia profunda,,세균
미생물,2271,Croceitalea litorea,,세균
미생물,2272,Croceitalea marina,,세균
미생물,2273,Croceitalea eckloniae,,세균
미생물,2274,Croceitalea dokdonensis,,세균
미생물,2275,Hyunsoonleella jejuensis,,세균
미생물,2276,Hyunsoonleella udonensis,,세균
미생물,2277,Hyunsoonleella aestuarii,,세균
미생물,2278,Subsaxibacter broadyi,,세균
미생물,2279,Pseudofulvibacter gastropodicola,,세균
미생물,2280,Pseudofulvibacter geojedonensis,,세균
미생물,2281,Lacinutrix copepodicola,,세균
미생물,2282,Lacinutrix gracilariae,,세균
미생물,2283,Lacinutrix jangbogonensis,,세균
미생물,2284,Lacinutrix algicola,,세균
미생물,2285,Lacinutrix mariniflava,,세균
미생물,2286,Lacinutrix venerupis,,세균
미생물,2287,Corallibacter vietnamensis,,세균
미생물,2288,Sabulilitoribacter arenilitoris,,세균
미생물,2289,Sabulilitoribacter multivorans,,세균
미생물,2290,Siansivirga zeaxanthinifaciens,,세균
미생물,2291,Bizionia hallyeonensis,,세균
미생물,2292,Bizionia algoritergicola,,세균
미생물,2293,Bizionia paragorgiae,,세균
미생물,2294,Bizionia echini,,세균
미생물,2295,Bizionia saleffrena,,세균
미생물,2296,Yeosuana aromativorans,,세균
미생물,2297,Pseudozobellia thermophila,,세균
미생물,2298,Aestuariimonas insulae,,세균
미생물,2299,Psychroflexus montanilacus,,세균
미생물,2300,Psychroflexus curvus,,세균
미생물,2301,Psychroflexus sediminis,,세균
미생물,2302,Psychroflexus tropicus,,세균
미생물,2303,Psychroflexus halocasei,,세균
미생물,2304,Trichocoleus tenerrimus,,세균
미생물,2305,Trichocoleus sanctaecrucis,,세균
미생물,2306,Coelosphaerium kuetzingianum,,세균
미생물,2307,Heteroleibleinia infixa,,세균
미생물,2308,Zhouia amylolytica,,세균
미생물,2309,Psychroserpens burtonensis,,세균
미생물,2310,Psychroserpens mesophilus,,세균
미생물,2311,Aestuariibaculum marinum,,세균
미생물,2312,Aestuariibaculum suncheonense,,세균
미생물,2313,Owenweeksia hongkongensis,,세균
미생물,2314,Marinifilum fragile,,세균
미생물,2315,Carboxylicivirga mesophila,,세균
미생물,2316,Carboxylicivirga taeanensis,,세균
미생물,2317,Sunxiuqinia rutila,,세균
미생물,2318,Sunxiuqinia faeciviva,,세균
미생물,2319,Sunxiuqinia elliptica,,세균
미생물,2320,Mangrovibacterium diazotrophicum,,세균
미생물,2321,Prolixibacter bellariivorans,,세균
미생물,2322,Thermococcus indicus,,세균
미생물,2323,Haloarcula argentinensis,,세균
미생물,2324,Halomicrobium mukohataei,,세균
미생물,2325,Halalkalicoccus jeotgali,,세균
미생물,2326,Haladaptatus cibarius,,세균
미생물,2327,Halorubrum ezzemoulense,,세균
미생물,2328,Halorubrum coriense,,세균
미생물,2329,Haloplanus natans,,세균
미생물,2330,Haloplanus rallus,,세균
미생물,2331,Natronococcus jeotgali,,세균
미생물,2332,Natrinema limicola,,세균
미생물,2333,Natrinema salaciae,,세균
미생물,2334,Natrinema hispanicum,,세균
미생물,2335,Deinococcus radiopugnans,,세균
미생물,2336,Deinococcus aquaticus,,세균
미생물,2337,Oceanispirochaeta sediminicola,,세균
미생물,2338,Roseithermus sacchariphilus,,세균
미생물,2339,Rhodothermus profundi,,세균
미생물,2340,Rhodopirellula baltica,,세균
미생물,2341,Roseibacillus persicicus,,세균
미생물,2342,Coraliomargarita akajimensis,,세균
미생물,2343,Puniceicoccus vermicola,,세균
미생물,2344,Streptacidiphilus griseoplanus,,세균
미생물,2345,Streptomyces araujoniae,,세균
미생물,2346,Streptomyces longispororuber,,세균
미생물,2347,Streptomyces daghestanicus,,세균
미생물,2348,Streptomyces tunisiensis,,세균
미생물,2349,Streptomyces sundarbansensis,,세균
미생물,2350,Streptomyces pactus,,세균
미생물,2351,Streptomyces anulatus,,세균
미생물,2352,Streptomyces atrovirens,,세균
미생물,2353,Streptomyces althioticus,,세균
미생물,2354,Streptomyces filamentosus,,세균
미생물,2355,Streptomyces niveus,,세균
미생물,2356,Streptomyces hygroscopicus,,세균
미생물,2357,Streptomyces pratensis,,세균
미생물,2358,Streptomyces celluloflavus,,세균
미생물,2359,Streptomyces violascens,,세균
미생물,2360,Streptomyces bottropensis,,세균
미생물,2361,Streptomyces qinzhouensis,,세균
미생물,2362,Streptomyces neopeptinius,,세균
미생물,2363,Streptomyces levis,,세균
미생물,2364,Streptomyces asenjonii,,세균
미생물,2365,Streptomyces lusitanus,,세균
미생물,2366,Streptomyces labedae,,세균
미생물,2367,Streptomyces carnosus,,세균
미생물,2368,Streptomyces microflavus,,세균
미생물,2369,Streptomyces bacillaris,,세균
미생물,2370,Streptomyces capillispiralis,,세균
미생물,2371,Streptomyces marokkonensis,,세균
미생물,2372,Streptomyces lunaelactis,,세균
미생물,2373,Streptomyces violaceusniger,,세균
미생물,2374,Streptomyces hawaiiensis,,세균
미생물,2375,Streptomyces fungicidicus,,세균
미생물,2376,Streptomyces nashvillensis,,세균
미생물,2377,Streptomyces albiaxialis,,세균
미생물,2378,Streptomyces rhizosphaerihabitans,,세균
미생물,2379,Streptomyces albogriseolus,,세균
미생물,2380,Streptomyces tsukubensis,,세균
미생물,2381,Streptomyces coelicoflavus,,세균
미생물,2382,Streptomyces somaliensis,,세균
미생물,2383,Streptomyces atroolivaceus,,세균
미생물,2384,Streptomyces hiroshimensis,,세균
미생물,2385,Streptomyces parvulus,,세균
미생물,2386,Streptomyces violaceoruber,,세균
미생물,2387,Streptomyces kanamyceticus,,세균
미생물,2388,Streptomyces diastaticus,,세균
미생물,2389,Streptomyces cavourensis,,세균
미생물,2390,Streptomyces ambofaciens,,세균
미생물,2391,Streptomyces drozdowiczii,,세균
미생물,2392,Streptomyces parvus,,세균
미생물,2393,Streptomyces olivaceus,,세균
미생물,2394,Streptomyces globisporus,,세균
미생물,2395,Streptomyces radiopugnans,,세균
미생물,2396,Streptomyces olivochromogenes,,세균
미생물,2397,Streptomyces tanashiensis,,세균
미생물,2398,Streptomyces zaomyceticus,,세균
미생물,2399,Streptomyces rutgersensis,,세균
미생물,2400,Streptomyces malachitofuscus,,세균
미생물,2401,Streptomyces thermovulgaris,,세균
미생물,2402,Streptomyces griseus,,세균
미생물,2403,Streptomyces sindenensis,,세균
미생물,2404,Streptomyces viridochromogenes,,세균
미생물,2405,Streptomyces humidus,,세균
미생물,2406,Streptomyces murinus,,세균
미생물,2407,Streptomyces sanyensis,,세균
미생물,2408,Streptomyces luteogriseus,,세균
미생물,2409,Pseudokineococcus marinus,,세균
미생물,2410,Thalassiella azotivora,,세균
미생물,2411,Nakamurella flavida,,세균
미생물,2412,Salininema proteolyticum,,세균
미생물,2413,Haloglycomyces albus,,세균
미생물,2414,Gordonia terrae,,세균
미생물,2415,Gordonia aquimaris,,세균
미생물,2416,Gordonia didemni,,세균
미생물,2417,Gordonia sputi,,세균
미생물,2418,Gordonia otitidis,,세균
미생물,2419,Gordonia hongkongensis,,세균
미생물,2420,Gordonia bronchialis,,세균
미생물,2421,Gordonia namibiensis,,세균
미생물,2422,Gordonia polyisoprenivorans,,세균
미생물,2423,Gordonia sihwensis,,세균
미생물,2424,Gordonia rubripertincta,,세균
미생물,2425,Williamsia muralis,,세균
미생물,2426,Nocardia nova,,세균
미생물,2427,Nocardia kroppenstedtii,,세균
미생물,2428,Nocardia seriolae,,세균
미생물,2429,Rhodococcus equi,,세균
