"sourceId","internalId","koreanName","scientificName","marineClass","proposedMarineClass","readiness","identityConfidence","sourceProvider","sourceSheet","sourceRow","phylum","class","order","family","genus","reviewReasons","productRelevance"
"MBRIS:무척추동물:4175","BM-SPECIES-005727","사슴새우붙이","Cervimunida princeps","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4175","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Munididae Ahyong, Baba, Macpherson & Poore, 2010","Cervimunida Benedict, 1902","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4176","BM-SPECIES-005728","가시새우붙이","Paramunida scabra","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4176","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Munididae Ahyong, Baba, Macpherson & Poore, 2010","Paramunida Baba, 1988","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4177","BM-SPECIES-005729","짧은바늘이마새우붙이","Bathymunida brevirostris","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4177","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Munididae Ahyong, Baba, Macpherson & Poore, 2010","Bathymunida Balss, 1914","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4178","BM-SPECIES-005730","세로줄가시마디새우붙이","Raymunida lineata","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4178","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Munididae Ahyong, Baba, Macpherson & Poore, 2010","Raymunida Macpherson & Machordom, 2000","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4179","BM-SPECIES-005731","가시마디새우붙이","Raymunida formosanus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4179","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Munididae Ahyong, Baba, Macpherson & Poore, 2010","Raymunida Macpherson & Machordom, 2000","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4180","BM-SPECIES-005732","나뭇잎새우붙이","Phylladiorhynchus integrus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4180","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Galatheidae Samouelle, 1819","Phylladiorhynchus Baba, 1969","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4181","BM-SPECIES-005733","새우붙이","Galathea orientalis","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4181","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Galatheidae Samouelle, 1819","Galathea Fabricius, 1793","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4182","BM-SPECIES-005734","털보새우붙이","Galathea pubescens","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4182","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Galatheidae Samouelle, 1819","Galathea Fabricius, 1793","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4183","BM-SPECIES-005735","점박이새우붙이","Galathea rubromaculata","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4183","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Galatheidae Samouelle, 1819","Galathea Fabricius, 1793","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4184","BM-SPECIES-005736","발스새우붙이","Galathea balssi","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4184","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Galatheidae Samouelle, 1819","Galathea Fabricius, 1793","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4185","BM-SPECIES-005737","긴이마새우붙이","Allogalathea elegans","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4185","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Galatheidae Samouelle, 1819","Allogalathea Baba, 1969","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4186","BM-SPECIES-005738","제주새우아재비","Uroptychus zezuensis","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4186","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Chirostylidae Ortmann, 1892","Uroptychus Henderson, 1888","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4187","BM-SPECIES-005739","바다조름새우아재비","Uroptychus scandens","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4187","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Chirostylidae Ortmann, 1892","Uroptychus Henderson, 1888","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4188","BM-SPECIES-005740","북방게가재","Lophomastix japonica","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4188","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Blepharipodidae Boyko, 2002","Lophomastix Benedict, 1904","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4189","BM-SPECIES-005741","게가재","Blepharipoda liberata","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4189","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Blepharipodidae Boyko, 2002","Blepharipoda Randall, 1840","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4190","BM-SPECIES-005742","날개어리게","Cryptolithodes expansus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4190","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Lithodidae Samouelle, 1819","Cryptolithodes Brandt, 1848","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4191","BM-SPECIES-005743","조각어리게","Sculptolithodes derjugini","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4191","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Lithodidae Samouelle, 1819","Sculptolithodes Makarov, 1934","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4192","BM-SPECIES-005744","청색왕게","Paralithodes platypus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4192","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Lithodidae Samouelle, 1819","Paralithodes Brandt, 1848","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4193","BM-SPECIES-005745","왕게","Paralithodes camtschaticus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4193","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Lithodidae Samouelle, 1819","Paralithodes Brandt, 1848","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4194","BM-SPECIES-005746","두드러기어리게","Oedignathus inermis","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4194","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Hapalogastridae J.F. Brandt, 1850","Oedignathus Benedict, 1895","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4195","BM-SPECIES-005747","가시투성어리게","Hapalogaster dentata","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4195","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Hapalogastridae J.F. Brandt, 1850","Hapalogaster Brandt, 1850","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4196","BM-SPECIES-005748","매미새우","Scyllarides haanii","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4196","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Scyllarides Gill, 1898","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4197","BM-SPECIES-005749","꼬마매미새우","Galearctus kitanoviriosus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4197","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Galearctus Holthuis, 2002","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4198","BM-SPECIES-005750","투구매미새우","Galearctus timidus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4198","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Galearctus Holthuis, 2002","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4199","BM-SPECIES-005751","혹등매미새우","Petrarctus brevicornis","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4199","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Petrarctus Holthuis, 2002","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4200","BM-SPECIES-005752","예쁜매미새우","Chelarctus cultrifer","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4200","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Chelarctus Holthuis, 2002","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4201","BM-SPECIES-005753","둥근매미새우","Crenarctus bicuspidatus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4201","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Crenarctus Holthuis, 2002","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4202","BM-SPECIES-005754","아홉니부채새우","Ibacus novemdentatus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4202","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Ibacus Leach, 1815","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4203","BM-SPECIES-005755","부채새우","Ibacus ciliatus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4203","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Scyllaridae Latreille, 1825","Ibacus Leach, 1815","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4204","BM-SPECIES-005756","짧은뿔새우","Processa sulcata","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4204","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Processidae Ortmann, 1896","Processa 1815 [in Leach, 1815-1875]","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4205","BM-SPECIES-005757","잘피짧은뿔새우","Processa zostericola","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4205","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Processidae Ortmann, 1896","Processa 1815 [in Leach, 1815-1875]","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4206","BM-SPECIES-005758","세모짧은뿔새우","Hayashidonus japonicus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4206","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Processidae Ortmann, 1896","Hayashidonus Chace, 1997","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4207","BM-SPECIES-005759","꼬마가시투성어리새우","Paracrangon abei","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4207","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Paracrangon Dana, 1852","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4208","BM-SPECIES-005760","가시투성어리새우","Paracrangon echinata","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4208","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Paracrangon Dana, 1852","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4209","BM-SPECIES-005761","꼬마자주새우","Crangon uritai","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4209","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Crangon Fabricius, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4210","BM-SPECIES-005762","등매끈자주새우","Crangon cassiope","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4210","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Crangon Fabricius, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4211","BM-SPECIES-005763","매끈자주새우","Crangon dalli","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4211","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Crangon Fabricius, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4212","BM-SPECIES-005764","자주새우","Crangon affinis","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4212","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Crangon Fabricius, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4213","BM-SPECIES-005765","마루자주새우","Crangon hakodatei","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4213","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Crangon Fabricius, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4214","BM-SPECIES-005766","홈자주새우","Syncrangon angusticauda","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4214","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Syncrangon J.N. Kim & Hayashi, 2003","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4215","BM-SPECIES-005767","곰보자주새우","Philocheras bidentatus","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4215","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Philocheras Stebbing, 1900","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4216","BM-SPECIES-005768","석모자주새우","Sclerocrangon boreas","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4216","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Sclerocrangon G.O. Sars, 1883","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4217","BM-SPECIES-005769","혹등자주새우","Pontocaris sibogae","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4217","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Pontocaris Spence Bate, 1888","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4218","BM-SPECIES-005770","가시자주새우","Metacrangon sinensis","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4218","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Metacrangon Zarenkov, 1965","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:4219","BM-SPECIES-005771","두가시자주새우","Neocrangon communis","CRUSTACEAN","CRUSTACEAN","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","4219","Arthropoda","Malacostraca","Decapoda Latreille, 1802","Crangonidae Haworth, 1825","Neocrangon Zarenkov, 1965","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""NO"",""crustacean"":""CATEGORY_CANDIDATE"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
